image_name,teacher_student_absdiff_all_pixels,teacher_student_absdiff_target,teacher_student_absdiff_target_boundary,teacher_student_absdiff_far_background,teacher_student_absdiff_ohem_negatives,teacher_student_absdiff_topk_far_evidence,teacher_student_absdiff_detached_fp_components,teacher_rank_disagreement_topk_far,teacher_lower_than_student_on_high_far_rate,teacher_preserves_target_rate,per_checkpoint_variance_topk_far,per_checkpoint_variance_target,topk_far_pixels,ohem_negative_pixels,detached_fp_pixels,target_pixels,informative_topk_far
000655,1.5512614376869827e-05,0.010683885241462576,0.0026090196217264643,8.967596170143312e-08,6.433311540727848e-06,6.433311540727848e-06,nan,0.43855421686746987,0.9753086419753086,0.9444444444444444,4.722503792893531e-11,0.0022626756373380717,324,324,0,36,0
000657,2.5854067957248742e-05,0.02709780796431005,0.002620415296510082,6.641332573246272e-08,5.074844010284132e-06,5.074844010284132e-06,nan,0.38,0.8518518518518519,0.9736842105263158,8.010159084858617e-11,0.004220078083066324,324,324,0,38,0
000658,1.9174003824926303e-05,0.007438716706324263,0.00226042180002926,6.402179085591572e-06,0.0012688505233741743,0.0012688505233741743,nan,0.267379679144385,0.25617283950617287,0.8947368421052632,0.00013789125056421278,0.0007798259108941835,324,324,0,38,0
000659,2.1458302583167818e-05,0.012156552955944807,0.003138865050611352,2.4110699311586763e-06,0.0004614460353928681,0.0004614460353928681,nan,0.5272727272727273,0.5061728395061729,0.868421052631579,2.223803913628989e-05,0.008270813552943554,324,324,0,38,0
000662,1.344445015228901e-05,0.012360976807557515,0.001622571115578208,6.30040473968811e-08,2.7055703361541273e-06,2.7055703361541273e-06,nan,0.65,0.8425925925925926,0.9473684210526315,2.3221454411320666e-11,0.001235898783245545,324,324,0,38,0
000663,3.612489791189583e-05,0.016819037597183763,0.006878906902647314,1.3295474901415075e-07,1.4118485432565065e-05,1.4118485432565065e-05,nan,0.5726872246696035,0.9320987654320988,0.9210526315789473,7.294196543838788e-10,0.004437575129485219,324,324,0,38,0
000667,4.750958297030961e-05,0.05227258454542607,0.003911067572214524,8.944252713304935e-08,4.326773844844484e-06,4.326773844844484e-06,nan,0.7168316831683168,0.9660493827160493,0.775,1.3204230792299325e-11,0.024405780662335296,324,324,0,40,0
000668,1.4036468845791447e-05,0.004599411703384249,0.002792914029968078,1.503734189459912e-07,6.111462099231995e-06,6.111462099231995e-06,nan,0.6094420600858369,0.9382716049382716,1.0,8.187497498465667e-11,0.00011373579115305787,324,324,0,40,0
000669,2.6874778133614418e-05,0.020255560474470257,0.0037018693934009923,5.182591020446455e-08,3.019414098962106e-06,3.019414098962106e-06,nan,0.5069124423963134,0.9104938271604939,0.875,2.9119447907495355e-11,0.0032362095249202083,324,324,0,40,0
000670,4.8149134969326715e-06,0.008117593824863434,0.001151162801351776,5.439144014835848e-08,4.083710492185523e-06,4.083710492185523e-06,nan,0.5114155251141552,0.6012269938650306,0.85,1.579637239134155e-10,0.0013840777927891512,326,326,0,20,0
000672,8.605974619492409e-06,0.0074636135555920195,0.001043163807891253,7.188130904215113e-08,4.425909377176387e-06,4.425909377176387e-06,nan,0.7441860465116279,0.8580246913580247,0.9,5.3837544453101974e-11,0.0008640536369383334,324,324,0,40,0
000674,1.3063103415849042e-05,0.006362735852599144,0.0022732981254694157,1.6237820633179515e-07,6.3883406025446295e-06,6.3883406025446295e-06,nan,0.7142857142857143,0.9506172839506173,0.925,2.944120953113783e-11,0.001339733957267275,324,324,0,40,0
000675,3.601349569194705e-05,0.036952878641022834,0.0033699114186455013,9.052111226182854e-08,4.888735336155352e-06,4.888735336155352e-06,nan,0.6721311475409837,0.8765432098765432,0.925,3.540658779271237e-11,0.008485926335188737,324,324,0,40,0
000676,1.0054963949895678e-05,0.011011526835327981,0.0009043689329039386,3.561608450375382e-07,2.0260632463759976e-05,2.0260632463759976e-05,nan,0.6973947895791583,0.9323076923076923,0.95,5.28610164448254e-10,0.0013240416459514219,325,325,0,40,0
000677,4.110859981622215e-05,0.0287908298894763,0.005998136801181704,1.0684573325871713e-07,5.897672686129271e-06,5.897672686129271e-06,nan,0.6094420600858369,0.9845679012345679,0.825,6.946223965975204e-11,0.007614269635530779,324,324,0,40,0
000679,8.307855864117633e-05,0.01767068372779761,0.0027583976567630707,6.196211869023882e-05,0.3906370864974128,0.012401559573667339,0.3906370864974128,0.32558139534883723,0.37962962962962965,0.975,0.001973687270186562,0.004253082531334661,324,9,9,40,1
000681,2.0102541811304394e-05,0.0071845634262325845,0.003645997812231394,8.848321275292253e-08,6.070038499515642e-06,6.070038499515642e-06,nan,0.2992125984251969,0.8179012345679012,1.0,8.342441994562245e-11,0.0003014530696969905,324,324,0,42,0
000686,2.1272758149110276e-05,0.006393392009028632,0.003990524378976816,6.578319094551481e-08,3.776087649182753e-06,3.776087649182753e-06,nan,0.4423076923076923,0.7746913580246914,1.0,4.159935729513339e-11,0.00029148397973065087,324,324,0,42,0
000688,1.6666150035117918e-05,0.012313403319134268,0.0020302002623816587,6.862300474602782e-08,6.8793075146414245e-06,6.8793075146414245e-06,nan,0.267379679144385,0.9104938271604939,1.0,6.592742668866453e-11,0.001502610859600077,324,324,0,43,0
000690,1.7143111393859003e-05,0.026479265906594017,0.0038263877844472226,8.057636842971642e-08,6.717452943121316e-06,6.717452943121316e-06,nan,0.4375,0.9292307692307692,0.9545454545454546,1.4064801702099075e-10,0.003254522033401082,325,325,0,22,0
000692,2.915307116841784e-05,0.02877181207943703,0.002419425333937241,5.345630180975992e-08,4.602057181820648e-06,4.602057181820648e-06,nan,0.6004319654427646,0.9135802469135802,0.9318181818181818,5.043782978810884e-11,0.008708860366589044,324,324,0,44,0
000693,7.4302200586006405e-06,0.010965136851629486,0.0016963526646563982,6.202983480753775e-08,6.054799754775348e-06,6.054799754775348e-06,nan,0.3870967741935484,0.9846153846153847,1.0,4.932839899372501e-11,0.0007243174324648015,325,325,0,23,0
000695,4.095302383717948e-05,0.009037501405060766,0.008990880923653341,3.9541243457449094e-07,5.374933470962927e-05,5.374933470962927e-05,nan,0.25737265415549593,0.9784615384615385,1.0,3.794281967011511e-08,0.0016720484634535535,325,325,0,23,0
000696,4.4459381297510475e-05,0.030738410595601992,0.00561837404544801,8.070633842238931e-08,7.274914400602063e-06,7.274914400602063e-06,nan,0.4271844660194175,0.9444444444444444,0.9130434782608695,1.044347726425592e-10,0.00473669969873378,324,324,0,46,0
000697,1.5278188889820284e-05,0.006100970157485394,0.0026110987182260998,2.0071734567480613e-07,1.4215634123895233e-05,1.4215634123895233e-05,nan,0.4347826086956522,0.8518518518518519,0.9782608695652174,4.938177299344215e-10,0.0004887470145355969,324,324,0,46,0
000700,3.851092651038206e-05,0.03906510163020963,0.0023149835749121596,8.173576937352118e-09,9.833079937125064e-08,9.833079937125064e-08,nan,0.7727272727272727,0.9691358024691358,0.8541666666666666,1.4890269808066698e-14,0.01348426202480113,324,324,0,48,0
000702,2.364618393123653e-05,0.013534991677650916,0.003445765708094137,1.2004904657468644e-07,5.3519336060187725e-06,5.3519336060187725e-06,nan,0.7269155206286837,0.9475308641975309,0.9387755102040817,4.4486865557724964e-11,0.0033970554144167053,324,324,0,49,0
000705,3.2057546322731054e-05,0.025070794366765767,0.003118910063372152,8.13094212069558e-08,2.5522672492542494e-06,2.5522672492542494e-06,nan,0.6528066528066527,0.8672839506172839,0.84,1.6793826010182357e-11,0.0040325545679675305,324,324,0,50,0
000707,2.2417537544484916e-05,0.016344980784415385,0.002372181207210874,1.7597217113153656e-07,8.485333417854831e-06,8.485333417854831e-06,nan,0.7014028056112225,0.941358024691358,0.98,1.134323938676998e-10,0.0019866019688959138,324,324,0,50,0
000709,1.650123418351444e-05,0.016786685573112088,0.0008141759518848158,6.404804627357483e-08,4.524783548731648e-06,4.524783548731648e-06,nan,0.34693877551020413,0.8518518518518519,0.9038461538461539,4.611632899097088e-11,0.004936923678018157,324,324,0,52,0
000712,3.065163215815366e-05,0.005220764255116008,0.006561444664275211,2.0000487796886027e-07,1.4337440907857618e-05,1.4337440907857618e-05,nan,0.4895104895104895,0.5740740740740741,0.9433962264150944,1.320886757541281e-09,0.001621458858345243,324,324,0,53,0
000716,1.4071310937167677e-05,0.00829219886239756,0.001655985606188063,1.653791618895379e-07,1.5869297433227197e-05,1.5869297433227197e-05,nan,0.36363636363636365,0.9382716049382716,1.0,1.825735931162657e-10,0.0005253599390040607,324,324,0,54,0
000718,7.010434308942715e-05,0.03706111087952963,0.009287044948158291,1.7620204295705985e-07,1.519733536306488e-05,1.519733536306488e-05,nan,0.3880597014925373,0.8672839506172839,0.8035714285714286,2.8912392947402517e-10,0.021545410007751394,324,324,0,56,0
000719,3.514446454348336e-05,0.010151824977583601,0.006026565092268885,7.831417293560402e-08,1.8506048316923602e-06,1.8506048316923602e-06,nan,0.7657142857142857,0.9290123456790124,0.9107142857142857,7.632205872795299e-12,0.0012220642089637104,324,324,0,56,0
000723,4.773027692716572e-05,0.032963493373245,0.004411422953895293,4.2939782346127635e-08,7.283735641294697e-07,7.283735641294697e-07,nan,0.6443514644351465,0.9845679012345679,0.7857142857142857,4.664195287721869e-13,0.015036996856381888,324,324,0,56,0
000725,7.812547678147217e-05,0.05102492520657914,0.007179375883216739,1.0446795095457017e-07,1.0357102311038608e-05,1.0357102311038608e-05,nan,0.37279596977329976,0.8544891640866873,0.7758620689655172,1.4914373393682448e-10,0.025078001091633804,323,323,0,58,0
000726,3.469649845274807e-05,0.027174146499156882,0.002263187631795553,9.883592276299693e-07,0.00019442281025849745,0.00019442281025849745,nan,0.30809399477806787,0.3734567901234568,0.8448275862068966,6.169681605485527e-06,0.010886622786024144,324,324,0,58,0
000728,1.5322473321262494e-05,0.00812261997107898,0.001740984809208348,3.1634495189941315e-08,1.9076189297806583e-06,1.9076189297806583e-06,nan,0.5011600928074246,0.8668730650154799,1.0,9.200644218812295e-12,0.0007413013607179696,323,323,0,58,0
000733,1.715474983348698e-05,0.006508002058625771,0.0024999951351608613,3.497814914623663e-08,3.785566998416987e-07,3.785566998416987e-07,nan,0.734375,0.5895061728395061,0.9180327868852459,3.5962496969096074e-13,0.000498591142630988,324,324,0,61,0
000735,4.1834153609627195e-05,0.03814424373840372,0.011081275200268408,1.194840333575449e-07,1.2078136114723747e-05,1.2078136114723747e-05,nan,0.3950617283950617,0.7476923076923077,0.9032258064516129,3.966578007695805e-10,0.01354902658575788,325,325,0,31,0
000736,2.523177106750507e-05,0.01615020919651274,0.002188851212024784,1.0125787013048938e-07,2.1145505173858045e-06,2.1145505173858045e-06,nan,0.735812133072407,0.7585139318885449,0.8387096774193549,4.461262357194384e-11,0.0012701313355920904,323,323,0,62,0
000738,1.761262403214134e-05,0.010068103388221061,0.0016086631145291483,1.731607035364867e-07,1.1924160443253213e-05,1.1924160443253213e-05,nan,0.3220779220779221,0.8637770897832817,0.96875,2.395429028127718e-10,0.001372800078248998,323,323,0,64,0
000739,1.9859190768718965e-05,0.012814402078220155,0.0015656271494581555,5.948555022733301e-08,3.1273420290041035e-06,3.1273420290041035e-06,nan,0.3220779220779221,0.7832817337461301,0.9375,4.029290233281611e-11,0.001977268294466636,323,323,0,64,0
000741,5.615713015587225e-05,0.02576673611474689,0.006436645648301718,5.7052021375213596e-08,3.4457977327734685e-06,3.4457977327734685e-06,nan,0.41277641277641275,0.8142414860681114,0.875,7.913696132474167e-11,0.011704000298594835,323,323,0,64,0
000743,2.422033256073267e-05,0.011476281183797366,0.0028766505812064507,1.1026412888807862e-07,4.494530296625147e-06,4.494530296625147e-06,nan,0.6694045174537988,0.8950617283950617,0.8939393939393939,3.0450626896483157e-11,0.0009685939818061573,324,324,0,66,0
000745,3.6937532794689216e-05,0.017861919677028815,0.00398562670713689,3.793614610232957e-08,2.3954693773826695e-06,2.3954693773826695e-06,nan,0.5339366515837104,0.5061728395061729,0.8529411764705882,2.1736464487195795e-11,0.006540886128546739,324,324,0,68,0
000746,5.8167210233931196e-05,0.027356788980903407,0.005412565176237061,5.023434300184043e-08,2.4920973848971537e-06,2.4920973848971537e-06,nan,0.5580357142857143,0.804953560371517,0.75,9.562133512197157e-12,0.015404844873028012,323,323,0,68,0
000748,3.0781226708021444e-05,0.014028150588274002,0.003614423597356418,7.992853126332172e-08,4.786412249460328e-06,4.786412249460328e-06,nan,0.5,0.9228395061728395,0.9142857142857143,5.0772627782539666e-11,0.0048238051928144515,324,324,0,70,0
000750,1.0289600262782658e-06,0.003669832020427243,0.0002940268234465076,7.129472824009994e-08,6.848984729148932e-06,6.848984729148932e-06,nan,0.4213075060532687,0.46319018404907975,0.8888888888888888,5.362025433664052e-10,0.0031464129152640494,326,326,0,9,0
000752,9.047849092474049e-07,0.003197943862339514,1.1328302741147802e-07,2.6295425971394796e-08,1.7863821725628581e-06,1.7863821725628581e-06,nan,0.4486873508353222,0.5476923076923077,1.0,1.6801010659878892e-11,8.263662398365412e-05,325,325,0,18,0
000753,1.8847887454118576e-06,0.008283956907689571,0.00011610528979757396,4.687099455952325e-08,1.8806711159134693e-06,1.8806711159134693e-06,nan,0.3493670886075949,0.3312883435582822,1.0,9.83200850054384e-12,0.00019544114339305944,326,326,0,13,0
000754,2.1275613094283635e-06,0.0036486813511985997,0.0007977974675728453,5.271285244214197e-08,2.1056148356353996e-06,2.1056148356353996e-06,nan,0.31958762886597936,0.6196319018404908,1.0,1.2958900199008456e-11,0.00017894185588082005,326,326,0,13,0
000755,1.3944599862828124e-05,0.031148697702612773,0.0004571772169423182,5.1187833647874866e-08,3.450122416083621e-06,3.450122416083621e-06,nan,0.34271099744245526,0.595679012345679,1.0,2.0731623831621954e-09,0.00678454199262376,324,324,0,26,0
000758,7.395914200220873e-06,0.011999350224103401,0.0007827732342481303,6.756191583792717e-08,7.196810637101463e-06,7.196810637101463e-06,nan,0.28116710875331563,0.5370370370370371,0.9230769230769231,1.2407754516202809e-09,0.0015430633298319392,324,324,0,26,0
000760,1.0449273777710764e-05,0.012094222270237563,0.0017462101551620317,2.7675193139326047e-08,1.5084702429773573e-06,1.5084702429773573e-06,nan,0.45238095238095233,0.5384615384615384,0.9615384615384616,6.3597303737183085e-12,0.0025587827560308927,325,325,0,26,0
000764,6.3363547269398605e-06,0.003941280658732259,0.0013862774810680955,6.277428533372666e-08,6.093372517170792e-06,6.093372517170792e-06,nan,0.37905236907730677,0.7784615384615384,1.0,1.6080749448772168e-09,0.0005419350507317168,325,325,0,28,0
000767,8.708112902531981e-06,0.016011019297226224,0.0006833835241916727,5.178580370011105e-08,1.253927795594224e-06,1.253927795594224e-06,nan,0.7773584905660378,0.7777777777777778,0.9615384615384616,2.2209269738249334e-11,0.0036110084103453824,324,324,0,26,0
000768,4.021909683325968e-05,0.06340632202661184,0.004893874163438153,5.477055277445722e-08,1.011272886794009e-06,1.011272886794009e-06,nan,0.6170212765957447,0.8769230769230769,0.6538461538461539,1.1418291181651466e-12,0.008622594404039537,325,325,0,26,0
000769,7.653711178966868e-06,0.005024405626150278,0.0039458195307078775,3.426283613101464e-08,1.0485609265500106e-06,1.0485609265500106e-06,nan,0.680161943319838,0.941717791411043,0.9230769230769231,1.381508569087071e-12,0.005618857775400166,326,326,0,13,0
000770,1.1581447727838668e-05,0.033820525232630856,0.002869805461262392,5.59663181491055e-08,2.224058404578606e-06,2.224058404578606e-06,nan,0.7533460803059273,0.9478527607361963,0.8461538461538461,1.1603629718470446e-11,0.01266638815576136,326,326,0,13,0
000773,2.5785022591845137e-05,0.02545897691295697,0.004666564637956736,1.9370268787831995e-08,1.1453328996653741e-06,1.1453328996653741e-06,nan,0.3880597014925373,0.8765432098765432,0.7692307692307693,3.403168741653849e-12,0.008962377239249667,324,324,0,26,0
000774,5.01397458172683e-06,0.0010519394507774939,0.0034018912651780746,1.3394109298877294e-07,1.9283430627049493e-05,1.9283430627049493e-05,nan,0.3901234567901235,0.9723926380368099,1.0,4.745750858024859e-09,7.9831025373823e-06,326,326,0,13,0
000776,1.8258986012072775e-05,0.02136563130079594,0.0024362197861221117,2.3173123649953402e-08,1.2233050362645507e-06,1.2233050362645507e-06,nan,0.7514450867052023,0.9135802469135802,1.0,3.326411815039779e-11,0.0022691982596418103,324,324,0,28,0
000777,2.0075537152540736e-05,0.027382221167499665,0.0024327218569804407,2.433137537725985e-08,1.639395795237244e-06,1.639395795237244e-06,nan,0.5535714285714286,0.941358024691358,1.0,5.610879203849957e-12,0.0026137274425050033,324,324,0,28,0
000778,3.6545408745222134e-05,0.03227498792590008,0.006408668176534324,6.92142139628498e-08,3.689638979505931e-06,3.689638979505931e-06,nan,0.6528066528066527,0.9320987654320988,0.9285714285714286,2.1895666486429096e-11,0.004416802674043018,324,324,0,28,0
000780,7.81371028118401e-06,0.02597560383479244,0.0011374353643479145,5.237911122023503e-09,4.2276770014434547e-07,4.2276770014434547e-07,nan,0.28421052631578947,0.9723926380368099,0.6428571428571429,1.3736788478848758e-13,0.004956561332486358,326,326,0,14,0
000781,3.661706564095773e-05,0.04031104485121822,0.00535644695519939,2.3705035722365037e-08,1.4723926578825078e-06,1.4723926578825078e-06,nan,0.4423076923076923,0.9660493827160493,0.6785714285714286,2.921623662857486e-12,0.00888465664878286,324,324,0,28,0
000791,1.6351655024588772e-05,0.020167778991162778,0.0019118506989629644,1.185475060922527e-07,7.722226307732629e-07,7.722226307732629e-07,nan,0.65,0.6203703703703703,0.9333333333333333,1.3547038012791044e-12,0.001383530646469803,324,324,0,30,0
000793,4.588785997696542e-06,0.0014494845458500548,0.0032382650060303244,5.650466392389983e-08,3.185872564478027e-06,3.185872564478027e-06,nan,0.20879120879120883,1.0,1.0,1.4846191817445256e-11,9.188868286815985e-06,326,326,0,15,0
000794,6.183189429855337e-06,0.0013436926042534954,0.003189553128220052,3.423784120740961e-08,3.042095557142089e-06,3.042095557142089e-06,nan,0.4326923076923077,0.9754601226993865,1.0,1.3794767860192113e-11,7.097544730039577e-05,326,326,0,15,0
000795,1.9862179221745714e-05,0.011501051264468714,0.004638628471351253,8.803237280680369e-08,9.129910675325776e-07,9.129910675325776e-07,nan,0.8330341113105925,0.8584615384615385,0.9,3.3250302552160157e-12,0.0008137811754344843,325,325,0,30,0
000796,9.160051193812519e-06,0.02134759028752645,0.0022916678498696172,7.806484494105475e-08,7.042818281122868e-07,7.042818281122868e-07,nan,0.5701754385964912,0.5920245398773006,1.0,1.1055914764866138e-12,0.002126270714958404,326,326,0,15,0
000797,5.846034388949937e-06,0.016080444430311522,0.0012031446734630702,5.378493762118857e-08,1.2078503334090047e-06,1.2078503334090047e-06,nan,0.5733041575492341,0.7361963190184049,0.8666666666666667,1.617670104957737e-11,0.0016139925121038937,326,326,0,15,0
000798,7.750326272581874e-06,0.0064581628078355735,0.0013624866700889615,1.062950541370904e-07,6.103820008770864e-07,6.103820008770864e-07,nan,0.5851528384279476,0.3117283950617284,0.9642857142857143,1.0472824173913596e-12,0.0005687572431645074,324,324,0,28,0
000800,1.3785016970777259e-05,0.011957587616052479,0.0022011453355800827,5.344381169382558e-08,8.461177094712768e-07,8.461177094712768e-07,nan,0.5306122448979591,0.7314814814814815,0.875,4.836950185877661e-12,0.001609940288308881,324,324,0,32,0
000804,1.6647725477096456e-05,0.022760881518479437,0.0015288112446727108,5.242073553398927e-08,1.7956718013647895e-06,1.7956718013647895e-06,nan,0.5306122448979591,0.8672839506172839,0.96875,4.385572285894693e-12,0.003391166396125994,324,324,0,32,0
000805,4.203774713757035e-06,0.0036926381893498854,0.0025873358067135983,1.4354301573766837e-07,4.615541717788121e-06,4.615541717788121e-06,nan,0.6157112526539278,0.8895705521472392,0.9375,1.2152883313687328e-10,0.0003816196225499003,326,326,0,16,0
000810,2.394863100337837e-05,0.0323894668425269,0.0019328740156226614,3.6540472130158206e-08,3.02272635866319e-06,3.02272635866319e-06,nan,0.485981308411215,0.9722222222222222,1.0,3.929911159497561e-11,0.003489714281068198,324,324,0,34,0
000811,3.784070274477106e-05,0.009634681751348954,0.008602042307446265,2.818518162254948e-08,7.49123337145872e-07,7.49123337145872e-07,nan,0.8671328671328671,0.9876543209876543,0.9411764705882353,3.5632282406728207e-13,0.001908446885141971,324,324,0,34,0
000813,4.67887941024759e-05,0.03656034512843891,0.00816053859001764,5.876551844020999e-08,1.800264890159899e-06,1.800264890159899e-06,nan,0.9220563847429519,1.0,0.7777777777777778,3.448198587828553e-12,0.01160734661806442,325,325,0,36,0
000814,5.876604582654909e-05,0.04280713697274526,0.009236892363311601,1.551019097781449e-08,8.78126556533881e-07,8.78126556533881e-07,nan,0.4271844660194175,1.0,0.6944444444444444,3.4729759670727295e-13,0.008575935527014768,324,324,0,36,0
000818,5.42161152232419e-06,0.005422666012438842,0.002102110017331046,8.352831692418725e-08,6.956330611308971e-07,6.956330611308971e-07,nan,0.6388308977035491,0.8282208588957055,1.0,2.3878327353826437e-12,0.00026844885458205466,326,326,0,18,0
000819,2.432494670505163e-05,0.019349243196504377,0.0037138696659516713,9.51448859116466e-08,8.097773323111085e-07,8.097773323111085e-07,nan,0.5306122448979591,0.5493827160493827,0.9444444444444444,2.9035952696569678e-12,0.003930130534859326,324,324,0,36,0
000822,1.44440225427792e-05,0.014445011066000964,0.0015598931574058253,9.472880975357914e-08,9.857967651291689e-07,9.857967651291689e-07,nan,0.7609942638623327,0.3487654320987654,0.9210526315789473,1.3986633971627103e-11,0.003373754611935966,324,324,0,38,0
000823,3.2344956350232304e-05,0.04211906681915647,0.0020127501281861217,9.158048774273166e-08,4.7165609917550524e-07,4.7165609917550524e-07,nan,0.6987951807228916,0.7098765432098766,0.9210526315789473,5.564331683342796e-13,0.00428924045796015,324,324,0,38,0
000824,2.74462262339567e-05,0.021719260010286234,0.0037896849468630764,1.0789220591545407e-07,1.5021600282344245e-06,1.5021600282344245e-06,nan,0.788785046728972,0.5895061728395061,0.868421052631579,3.996142630485834e-11,0.003038048046763366,324,324,0,38,0
000825,1.1712862830817339e-05,0.02258772319060211,0.0028014634259890202,3.48192018723586e-08,7.232042881338046e-07,7.232042881338046e-07,nan,0.6273684210526316,0.8803680981595092,0.9473684210526315,5.888945843588389e-13,0.005568345392220468,326,326,0,19,0
000826,1.560486390325397e-05,0.017521300264553775,0.001410149679283742,4.49216309987358e-08,2.0117091403623233e-06,2.0117091403623233e-06,nan,0.5631929046563193,0.8981481481481481,0.9210526315789473,8.215526359565293e-12,0.0020362990029873,324,324,0,38,0
000827,1.5959901255566404e-05,0.019466171509855867,0.0011887208067435048,1.3924953967326446e-07,2.11859199620123e-06,2.11859199620123e-06,nan,0.8846815834767642,0.7870370370370371,0.8947368421052632,1.798806252622949e-11,0.0029071451863521033,324,324,0,38,0
000828,1.558915359002958e-05,0.013638154382964498,0.0017368408162458536,1.0249945654989056e-07,3.827291313503641e-06,3.827291313503641e-06,nan,0.6611570247933884,0.8734567901234568,0.9210526315789473,2.1532774914007733e-11,0.0015349915599984702,324,324,0,38,0
000829,1.114006053878011e-05,0.032815787353013694,0.0008182981692447628,6.55749132594866e-08,2.2921389349234053e-06,2.2921389349234053e-06,nan,0.5511111111111111,0.9294478527607362,1.0,1.0318728669354912e-11,0.003365775954424169,326,326,0,19,0
000833,9.619854774819814e-06,0.01887548677623272,0.0018937852391286672,1.0340519806370023e-07,3.867609330691155e-06,3.867609330691155e-06,nan,0.5638766519823788,0.2791411042944785,1.0,1.83172765183384e-11,0.0015209749449041077,326,326,0,20,0
000834,4.672951926831634e-05,0.037400542944669726,0.006087165713503006,1.251768457754041e-07,1.4631802285358378e-05,1.4631802285358378e-05,nan,0.6528066528066527,0.8333333333333334,0.875,1.3442021172456686e-09,0.008910035298456265,324,324,0,40,0
000841,2.705032833459634e-05,0.02002878310158849,0.0037810901369193482,5.6337985459966276e-08,2.0752265881027497e-06,2.0752265881027497e-06,nan,0.6987951807228916,0.8302469135802469,0.925,1.581649716372344e-11,0.0037265070749221254,324,324,0,40,0
000842,4.931079015806837e-06,0.008607176132500172,0.0011207351471385987,8.161324071005835e-08,8.655386893413915e-06,8.655386893413915e-06,nan,0.5148063781321184,0.8067484662576687,0.9,5.798807597314604e-10,0.0008521532459866866,326,326,0,20,0
000843,5.660334922031115e-05,0.036090059927664696,0.008869106390749257,6.663444813105823e-08,1.223302583225407e-06,1.223302583225407e-06,nan,0.7117296222664016,0.6018518518518519,0.825,5.6428514005409025e-12,0.009796800855074084,324,324,0,40,0
000844,3.5978264794280354e-05,0.03873053702019291,0.003100801553445471,3.76164711175445e-08,3.658237421740366e-07,3.658237421740366e-07,nan,0.6094420600858369,0.7253086419753086,0.875,2.2816629926607915e-12,0.013249964557184805,324,324,0,40,0
000846,1.711291827565136e-05,0.012713075906304994,0.002201869657310983,6.248202392666079e-08,9.850934045769261e-07,9.850934045769261e-07,nan,0.7142857142857143,0.7469135802469136,0.9047619047619048,3.2725539833790432e-12,0.0036636884066954278,324,324,0,42,0
000847,2.359163542118322e-05,0.017748757451738043,0.0030492103263947035,2.6790807927673028e-08,7.372391662858527e-07,7.372391662858527e-07,nan,0.734375,0.8858024691358025,0.9761904761904762,5.934797523604237e-13,0.0014606701679253764,324,324,0,42,0
000848,6.683740930390854e-06,0.00539412083370345,0.0007680657723356127,6.296936971026786e-08,4.2441533924060714e-07,4.2441533924060714e-07,nan,0.6748466257668712,0.6604938271604939,0.9761904761904762,1.329817268758662e-12,0.0007112345436423821,324,324,0,42,0
000851,1.4519665553681136e-05,0.01080447500793352,0.0017656712983492029,2.4957680201698584e-08,4.085281033296808e-07,4.085281033296808e-07,nan,0.547085201793722,0.7623456790123457,0.9285714285714286,3.602195047008733e-13,0.001644918556493397,324,324,0,42,0
000852,7.970843975383564e-06,0.004563458823949553,0.0011707270876611126,4.481595717991876e-08,5.308867499573712e-07,5.308867499573712e-07,nan,0.6064516129032258,0.7993827160493827,1.0,1.8945971941666803e-12,0.00023727460373023935,324,324,0,42,0
000854,1.1507385410630688e-05,0.027941642837090927,0.0010403494464866177,6.419275989591757e-08,3.4018342918557906e-06,3.4018342918557906e-06,nan,0.6584362139917695,0.8803680981595092,1.0,1.7211440409941505e-11,0.003592554923972611,326,326,0,22,0
000855,3.07677266450931e-05,0.014494931743353267,0.005231523726412482,4.173991252773651e-08,1.44378116564535e-06,1.44378116564535e-06,nan,0.5535714285714286,0.8333333333333334,0.8636363636363636,4.002532509442032e-12,0.0036030944328840605,324,324,0,44,0
000856,1.1906888992137089e-05,0.010133369783447548,0.00405643151482371,1.4993478950913073e-07,1.2521285089650728e-05,1.2521285089650728e-05,nan,0.2894736842105263,0.7446153846153846,0.8636363636363636,3.8201234816053564e-10,0.0007152074887095885,325,325,0,22,0
000857,1.3676841355423952e-05,0.011188923857513477,0.001504548804713944,8.061529032253752e-08,3.1703983319245853e-06,3.1703983319245853e-06,nan,0.5438202247191011,0.9382716049382716,1.0,1.3532793496957762e-11,0.0009515955856808796,324,324,0,44,0
000858,1.6645939597924057e-05,0.013380587213614743,0.001821876632774987,6.412629946623964e-08,3.58227411700199e-06,3.58227411700199e-06,nan,0.38,0.9506172839506173,0.9555555555555556,1.2690422353599662e-11,0.0019775474092648964,324,324,0,45,0
000859,4.348094006786598e-05,0.0459901280498699,0.0025896733477505937,5.756325375591232e-08,4.144889496756936e-06,4.144889496756936e-06,nan,0.34693877551020413,0.9506172839506173,0.8478260869565217,1.6755011184863662e-11,0.008289178611305022,324,324,0,46,0
000864,3.584086344320948e-05,0.019477736880103097,0.004066178021663552,5.533025134806087e-06,0.001062281508632589,0.001062281508632589,nan,0.39205955334987597,0.8425925925925926,0.9130434782608695,0.00025566406769241554,0.002193529536479516,324,324,0,46,0
